CustomerID,Age,Gender,City,is_Married,family_size,height,annual_income,job,is_physically_ok,has_taken_car_loan,preferable_fuel_choice,vehicle_choice
CusID_04092,46.0,Male,Berlin,Divorced,2.0,149.0,52420.0,Business,Yes,Yes,Diesel,Crossover
CusID_04093,31.0,Female,Delhi,Divorced,3.0,152.0,72700.0,,Yes,Yes,Petrol,Sedan
CusID_04094,19.0,Not_Specified,Delhi,Single,1.0,152.0,5100.0,Student,Yes,Yes,Petrol,Hatchback
CusID_04095,33.0,Male,Kuala Lampur,Single,1.0,165.0,76520.0,Business,Yes,Yes,Diesel,Sportscar
CusID_04096,18.0,Not_Specified,San Francisco,Single,1.0,149.0,3500.0,Student,Yes,Yes,EV,Hatchback
CusID_04097,36.0,,Munich,Single,1.0,155.0,146350.0,Business,Yes,No,Diesel,Luxury Coupe
CusID_04098,23.0,Female,San Francisco,Married,2.0,151.0,37400.0,Service,Yes,Yes,Hybrid,Crossover
CusID_04099,23.0,Not_Specified,Budapest,Divorced,4.0,140.0,100740.0,Business,Yes,No,Petrol,Utility Vehicle
CusID_04100,24.0,Female,Kuala Lampur,Divorced,3.0,158.0,50370.0,Business,No,Yes,Diesel,Compact Utility Vehicle
CusID_04101,25.0,Not_Specified,Chennai,Divorced,3.0,147.0,148300.0,Service,Yes,No,Diesel,Sports Utility Vehicle
CusID_04102,33.0,Not_Specified,San Francisco,Divorced,3.0,151.0,110370.0,Business,Yes,No,Petrol,Utility Vehicle
CusID_04103,17.0,Male,Berlin,Single,1.0,147.0,7700.0,Service,Yes,Yes,Petrol,Hatchback
CusID_04104,17.0,Not_Specified,Florence,Single,1.0,149.0,7700.0,Service,Yes,Yes,Petrol,Compact Sedan
CusID_04105,56.0,Male,New York City,Married,6.0,160.0,131540.0,Business,Yes,No,Diesel,Sports Utility Vehicle
CusID_04106,38.0,Female,Sydney,Married,6.0,152.0,85200.0,Service,Yes,No,Petrol,Station Wagon
CusID_04107,57.0,Male,New York City,Divorced,3.0,130.0,56200.0,Service,No,No,Petrol,Compact Utility Vehicle
CusID_04108,36.0,Male,Berlin,Married,3.0,140.0,26300.0,Service,Yes,Yes,Petrol,Compact Utility Vehicle
CusID_04109,33.0,Female,Kolkata,Single,,157.0,95220.0,Business,Yes,No,Petrol,Luxury Coupe
CusID_04110,,Male,London,Divorced,4.0,172.0,9800.0,Service,Yes,Yes,Hybrid,Compact Sedan
CusID_04111,30.0,Female,New York City,Single,1.0,155.0,150140.0,Business,Yes,No,Diesel,Convertible
CusID_04112,16.0,Not_Specified,New York City,Single,1.0,146.0,5500.0,Student,Yes,Yes,EV,Hatchback
CusID_04113,23.0,Male,Vancouver,Married,3.0,172.0,133200.0,Business,Yes,No,,Sports Sedan
CusID_04114,23.0,Female,Barcelona,Married,6.0,143.0,72680.0,Business,Yes,Yes,Diesel,Sports Sedan
CusID_04115,55.0,Female,Vienna,Divorced,3.0,150.0,58700.0,Business,Yes,Yes,Petrol,Sedan
CusID_04116,35.0,Female,Budapest,Divorced,3.0,137.0,57250.0,Business,Yes,Yes,Petrol,Sedan
CusID_04117,59.0,Female,Taipei,Divorced,4.0,163.0,148190.0,Business,,No,Petrol,Sports Utility Vehicle
CusID_04118,29.0,Female,San Francisco,Divorced,2.0,160.0,33500.0,Service,Yes,Yes,Diesel,Compact Utility Vehicle
CusID_04119,40.0,Male,Budapest,Married,5.0,180.0,122850.0,Business,Yes,No,Diesel,Sports Utility Vehicle
CusID_04120,35.0,Male,Berlin,Single,1.0,168.0,60200.0,,Yes,Yes,Petrol,Sportscar
CusID_04121,32.0,Female,London,Married,2.0,155.0,149260.0,Business,Yes,No,Diesel,Sports Sedan
CusID_04122,43.0,,Paris,Single,1.0,161.0,66610.0,Business,Yes,Yes,Petrol,Luxury Sedan
CusID_04123,39.0,Male,Kuala Lampur,,3.0,175.0,119130.0,Business,Yes,No,Diesel,Sports Utility Vehicle
CusID_04124,24.0,Not_Specified,Florence,Married,,,47610.0,Business,Yes,Yes,Diesel,Utility Vehicle
CusID_04125,32.0,Male,Chennai,Single,1.0,156.0,137340.0,Business,Yes,No,Petrol,Luxury Coupe
CusID_04126,26.0,Female,Delhi,Divorced,4.0,146.0,29500.0,Service,Yes,Yes,Petrol,Compact Utility Vehicle
CusID_04127,32.0,Female,Paris,Married,4.0,142.0,18800.0,Service,Yes,Yes,Petrol,Crossover
CusID_04128,51.0,Male,Taipei,Divorced,4.0,161.0,47270.0,Business,Yes,Yes,Diesel,Crossover
CusID_04129,35.0,Female,New York City,Married,2.0,149.0,38340.0,Business,Yes,Yes,Petrol,Utility Vehicle
CusID_04130,44.0,Female,Munich,Married,5.0,160.0,20600.0,Service,Yes,Yes,Diesel,Compact Utility Vehicle
CusID_04131,29.0,Female,Florence,Married,3.0,158.0,96600.0,Service,Yes,No,Diesel,Utility vehicle
CusID_04132,50.0,Male,Vienna,Married,5.0,141.0,34430.0,Business,Yes,Yes,Petrol,Sedan
CusID_04133,24.0,Not_Specified,Barcelona,Married,3.0,151.0,137200.0,Service,Yes,No,Diesel,Sports Sedan
CusID_04134,31.0,Male,Kuala Lampur,Married,4.0,168.0,141000.0,Service,Yes,No,Petrol,Sports Sedan
CusID_04135,27.0,Male,Florence,Married,2.0,147.0,98300.0,Service,Yes,No,Petrol,Sedan
CusID_04136,28.0,Male,Paris,Married,3.0,157.0,118300.0,,Yes,No,Diesel,Sports Utility Vehicle
CusID_04137,43.0,Male,London,Divorced,4.0,145.0,111400.0,Service,Yes,No,,Sports Utility Vehicle
CusID_04138,29.0,Female,Los Angeles,Married,6.0,156.0,98700.0,Service,Yes,No,Petrol,Station Wagon
CusID_04139,32.0,Female,Los Angeles,Single,1.0,158.0,109180.0,Business,Yes,No,Petrol,Luxury Coupe
CusID_04140,37.0,Male,Florence,Married,4.0,159.0,50050.0,Business,Yes,Yes,Diesel,Pickup-Truck
CusID_04141,22.0,Male,San Francisco,Single,1.0,169.0,51400.0,Service,Yes,No,Hybrid,Sports Utility Vehicle
CusID_04142,25.0,Male,Kolkata,Divorced,2.0,179.0,60290.0,Business,Yes,Yes,Petrol,Sedan
CusID_04143,15.0,Female,San Francisco,Single,1.0,157.0,4700.0,Service,Yes,Yes,Hybrid,Compact Utility Vehicle
CusID_04144,31.0,Female,San Francisco,Married,2.0,159.0,153740.0,Business,Yes,No,Diesel,Sports Sedan
CusID_04145,29.0,Female,San Francisco,Divorced,4.0,141.0,130000.0,Service,Yes,No,Diesel,Station Wagon
CusID_04146,48.0,Female,Shinjuku,Married,5.0,161.0,120570.0,Business,Yes,No,Petrol,Luxury Sedan
CusID_04147,24.0,Male,New York City,Married,6.0,169.0,119010.0,Business,Yes,No,Diesel,Sports Utility Vehicle
CusID_04148,22.0,Male,London,Single,1.0,180.0,188300.0,Service,Yes,No,Petrol,Luxury Coupe
CusID_04149,34.0,Not_Specified,Berlin,Divorced,2.0,160.0,126060.0,Business,Yes,No,Petrol,Utility Vehicle
CusID_04150,30.0,Male,Sydney,Divorced,3.0,144.0,50440.0,Business,Yes,Yes,Diesel,Crossover
CusID_04151,19.0,Female,London,Single,1.0,155.0,8200.0,Service,Yes,Yes,Hybrid,Compact Utility Vehicle
CusID_04152,28.0,Not_Specified,London,Single,1.0,137.0,13600.0,Student,Yes,Yes,EV,Compact Utility Vehicle
CusID_04153,24.0,Not_Specified,Taipei,Married,3.0,149.0,44480.0,Business,Yes,Yes,Petrol,Utility Vehicle
CusID_04154,40.0,Female,Budapest,Married,3.0,160.0,167300.0,Service,Yes,No,Diesel,Luxury Sedan
CusID_04155,30.0,Not_Specified,Delhi,Divorced,3.0,144.0,122010.0,Business,Yes,No,Diesel,Pickup-Truck
CusID_04156,43.0,Male,Budapest,Married,2.0,160.0,45200.0,Service,Yes,Yes,Diesel,Pickup-Truck
CusID_04157,26.0,Male,Sydney,Married,6.0,165.0,69340.0,Business,Yes,Yes,Petrol,Compact Utility Vehicle
CusID_04158,24.0,Female,Mumbai,Single,1.0,150.0,11100.0,Student,Yes,Yes,Hybrid,Sedan
CusID_04159,20.0,Male,Mumbai,Single,1.0,174.0,3600.0,Student,Yes,Yes,Hybrid,Compact Utility Vehicle
CusID_04160,35.0,Female,Budapest,Married,2.0,152.0,8800.0,Service,,Yes,Hybrid,Hatchback
CusID_04161,17.0,Female,Delhi,Single,1.0,161.0,6400.0,Student,Yes,Yes,EV,Compact Sedan
CusID_04162,30.0,Male,New York City,Divorced,2.0,148.0,137770.0,Business,Yes,No,Diesel,Sportscar
CusID_04163,37.0,Female,Chennai,Divorced,2.0,145.0,133260.0,Business,Yes,No,Petrol,Convertible
CusID_04164,34.0,Female,Munich,Married,3.0,140.0,156000.0,Service,Yes,No,Diesel,Luxury Sedan
CusID_04165,20.0,Male,Vancouver,Single,1.0,146.0,2300.0,Service,,Yes,Petrol,Hatchback
CusID_04166,20.0,Female,Shinjuku,Single,1.0,147.0,6200.0,Student,Yes,Yes,Petrol,Compact Sedan
CusID_04167,24.0,Female,Mumbai,Married,2.0,156.0,39730.0,Business,Yes,Yes,Petrol,Utility Vehicle
CusID_04168,31.0,Female,Munich,Divorced,4.0,149.0,64970.0,Business,Yes,Yes,,Sedan
CusID_04169,20.0,Female,Shinjuku,Single,1.0,141.0,4900.0,Service,,Yes,Hybrid,Compact Utility Vehicle
CusID_04170,17.0,Not_Specified,Paris,Single,1.0,157.0,7200.0,Service,Yes,Yes,Diesel,Compact Sedan
CusID_04171,49.0,Male,Chennai,Married,5.0,167.0,178400.0,Service,Yes,No,Diesel,Sports Utility Vehicle
CusID_04172,27.0,Female,San Francisco,Divorced,4.0,159.0,105750.0,Business,Yes,No,Petrol,Sports Utility Vehicle
CusID_04173,34.0,Not_Specified,Toronto,Divorced,4.0,139.0,148490.0,Business,Yes,No,Petrol,Utility Vehicle
CusID_04174,26.0,Female,Toronto,Single,1.0,158.0,14200.0,Service,Yes,Yes,Hybrid,Utility Vehicle
CusID_04175,28.0,Female,Toronto,Single,1.0,152.0,11300.0,Student,Yes,Yes,Hybrid,Sedan
CusID_04176,20.0,Female,San Francisco,Single,1.0,154.0,2400.0,Student,Yes,Yes,Hybrid,Compact Sedan
CusID_04177,34.0,Not_Specified,Taipei,Married,5.0,143.0,100470.0,Business,Yes,No,Petrol,Station Wagon
CusID_04178,35.0,Male,Taipei,Divorced,4.0,150.0,81390.0,Business,Yes,Yes,Diesel,Crossover
CusID_04179,32.0,Not_Specified,Budapest,Single,1.0,154.0,123410.0,Business,Yes,No,Petrol,Pickup-Truck
CusID_04180,15.0,Not_Specified,Mumbai,Single,1.0,160.0,6600.0,Student,Yes,Yes,Petrol,Hatchback
CusID_04181,26.0,Not_Specified,Vancouver,Single,1.0,140.0,165700.0,Service,Yes,No,Hybrid,Convertible
CusID_04182,26.0,Female,Kuala Lampur,Married,5.0,138.0,115400.0,Service,Yes,No,Diesel,Sports Utility Vehicle
CusID_04183,34.0,Female,London,Married,2.0,151.0,138800.0,Service,Yes,No,Diesel,Sports Utility Vehicle
CusID_04184,16.0,Male,Florence,Single,1.0,177.0,8000.0,Student,Yes,Yes,Petrol,Compact Utility Vehicle
CusID_04185,32.0,Female,Berlin,Married,6.0,150.0,131560.0,Business,Yes,No,Petrol,Luxury Sedan
CusID_04186,57.0,Female,Paris,Married,2.0,156.0,68270.0,,No,Yes,Diesel,Minivan
CusID_04187,50.0,Male,Toronto,Married,5.0,179.0,89710.0,Business,Yes,Yes,Diesel,Utility Vehicle
CusID_04188,26.0,Female,Barcelona,Single,1.0,160.0,15900.0,Student,No,Yes,Petrol,Minivan
CusID_04189,36.0,Male,Sydney,Married,5.0,180.0,59950.0,Business,Yes,Yes,Petrol,Compact Utility Vehicle
CusID_04190,30.0,Female,Budapest,Married,3.0,140.0,123300.0,Business,Yes,No,Petrol,Luxury Sedan
CusID_04191,26.0,Not_Specified,Shinjuku,Divorced,2.0,143.0,79270.0,Business,Yes,Yes,Petrol,Sports Utility Vehicle
CusID_04192,23.0,Female,Vancouver,Married,6.0,138.0,94860.0,Business,Yes,No,Diesel,Sports Sedan
CusID_04193,45.0,Female,Sydney,Divorced,2.0,159.0,140300.0,Service,Yes,No,Hybrid,Sports Coupe
CusID_04194,28.0,Not_Specified,Perth,Divorced,3.0,150.0,161600.0,Service,Yes,No,Petrol,Sports Utility Vehicle
CusID_04195,21.0,Female,Vancouver,Married,5.0,156.0,142020.0,Business,Yes,No,Petrol,Luxury Sedan
CusID_04196,27.0,,Perth,Married,3.0,146.0,117600.0,Service,Yes,No,Hybrid,Crossover
CusID_04197,30.0,Female,Vienna,Married,4.0,137.0,64360.0,Business,No,Yes,Diesel,Compact Utility Vehicle
CusID_04198,37.0,Male,Taipei,Married,5.0,143.0,165300.0,Service,Yes,No,Petrol,Sports Sedan
CusID_04199,20.0,Male,Barcelona,Single,1.0,155.0,5900.0,Service,Yes,Yes,Petrol,Hatchback
CusID_04200,53.0,Male,Kolkata,Divorced,3.0,169.0,67230.0,Business,Yes,Yes,Diesel,Crossover
CusID_04201,24.0,Female,Kuala Lampur,Single,1.0,137.0,162800.0,Service,Yes,No,Petrol,Convertible
CusID_04202,18.0,Female,Vancouver,Single,1.0,152.0,5800.0,Student,Yes,,EV,Compact Sedan
CusID_04203,58.0,Male,Toronto,Divorced,3.0,147.0,91930.0,,Yes,No,Petrol,Sedan
CusID_04204,24.0,Male,Mumbai,Married,5.0,150.0,88800.0,Service,Yes,No,Hybrid,Crossover
CusID_04205,35.0,Not_Specified,Delhi,Married,5.0,140.0,35710.0,Business,Yes,Yes,Petrol,Crossover
CusID_04206,54.0,Male,Los Angeles,Married,2.0,179.0,117160.0,Business,Yes,No,Diesel,Sports Sedan
CusID_04207,37.0,Female,Kolkata,Married,3.0,142.0,140970.0,Business,Yes,No,Diesel,Sports Sedan
CusID_04208,25.0,Male,Vienna,Married,3.0,159.0,84100.0,Service,Yes,No,Hybrid,Crossover
CusID_04209,37.0,Female,London,Married,4.0,132.0,101500.0,Service,No,No,Petrol,Station Wagon
CusID_04210,32.0,Male,Florence,Divorced,4.0,146.0,131110.0,Business,Yes,No,Diesel,Sports Utility Vehicle
CusID_04211,21.0,Male,Perth,Single,1.0,153.0,172400.0,Service,Yes,No,Petrol,Luxury Coupe
CusID_04212,41.0,Male,Budapest,Divorced,2.0,173.0,138770.0,Business,Yes,No,Diesel,Sportscar
CusID_04213,34.0,Female,Los Angeles,Married,5.0,158.0,131220.0,Business,Yes,No,Petrol,Luxury Sedan
CusID_04214,20.0,Male,Sydney,Single,1.0,154.0,3900.0,Service,Yes,Yes,Petrol,Hatchback
CusID_04215,23.0,Female,Florence,Divorced,4.0,146.0,130880.0,Business,Yes,No,Diesel,Sports Utility Vehicle
CusID_04216,21.0,Female,Kuala Lampur,Married,5.0,155.0,15800.0,Service,Yes,Yes,Petrol,Minivan
CusID_04217,37.0,Male,Barcelona,Divorced,2.0,173.0,122600.0,Service,Yes,No,Diesel,Sportscar
CusID_04218,36.0,Male,Toronto,Divorced,2.0,168.0,128040.0,Business,Yes,No,Petrol,Sportscar
CusID_04219,24.0,Female,San Francisco,Married,4.0,159.0,101120.0,Business,Yes,No,Diesel,Sports Sedan
CusID_04220,46.0,Male,Berlin,Divorced,2.0,159.0,91300.0,Service,Yes,No,Petrol,Sedan
CusID_04221,,Female,Barcelona,Divorced,4.0,154.0,79160.0,Business,Yes,Yes,Petrol,Sedan
CusID_04222,38.0,Male,Perth,Divorced,2.0,162.0,57700.0,Business,Yes,Yes,Petrol,Sedan
CusID_04223,27.0,Male,Sydney,Married,4.0,148.0,47800.0,Service,Yes,Yes,Diesel,Pickup-Truck
CusID_04224,34.0,Not_Specified,Barcelona,Divorced,2.0,149.0,96150.0,Business,Yes,No,Diesel,Sports Utility Vehicle
CusID_04225,30.0,Male,Vancouver,Single,1.0,154.0,90410.0,Business,Yes,,Diesel,Sportscar
CusID_04226,18.0,Not_Specified,New York City,Single,1.0,160.0,3200.0,Service,Yes,,Diesel,Hatchback
CusID_04227,,Female,Kuala Lampur,Divorced,4.0,137.0,134400.0,Service,Yes,No,Petrol,Station Wagon
CusID_04228,46.0,Male,Kolkata,Married,4.0,,143940.0,Business,Yes,No,Diesel,Sports Sedan
CusID_04229,27.0,Not_Specified,Berlin,Divorced,3.0,157.0,130970.0,Business,Yes,No,Petrol,Utility Vehicle
CusID_04230,28.0,Female,Budapest,Married,4.0,145.0,154260.0,Business,Yes,No,Diesel,Sports Sedan
CusID_04231,24.0,Male,London,Divorced,3.0,154.0,64240.0,Business,Yes,Yes,Diesel,Crossover
CusID_04232,25.0,Male,New York City,Divorced,2.0,163.0,103990.0,Business,Yes,No,Diesel,Sportscar
CusID_04233,37.0,Female,Delhi,Married,2.0,141.0,64220.0,Business,Yes,Yes,Petrol,Crossover
CusID_04234,23.0,Not_Specified,Shinjuku,Single,1.0,160.0,64800.0,Service,Yes,No,Petrol,Luxury Sedan
CusID_04235,31.0,Male,Delhi,Married,4.0,172.0,80300.0,Service,Yes,No,Hybrid,Crossover
CusID_04236,31.0,Female,Paris,Married,3.0,144.0,57800.0,Service,Yes,No,Diesel,Utility vehicle
CusID_04237,44.0,Male,Munich,Married,5.0,171.0,149700.0,Service,Yes,No,Diesel,Sports Utility Vehicle
CusID_04238,35.0,Female,Paris,Married,5.0,163.0,42000.0,Service,Yes,Yes,Diesel,Compact Utility Vehicle
CusID_04239,23.0,Not_Specified,Shinjuku,Single,1.0,159.0,62700.0,Service,Yes,No,Diesel,Luxury Sedan
CusID_04240,26.0,Male,New York City,Divorced,2.0,163.0,95180.0,Business,Yes,No,Petrol,Sedan
CusID_04241,32.0,Female,New York City,Married,5.0,145.0,179600.0,Service,Yes,,,Sports Utility Vehicle
CusID_04242,31.0,Male,Kolkata,Married,2.0,173.0,84310.0,Business,Yes,Yes,Petrol,Sports Sedan
CusID_04243,28.0,Male,San Francisco,Single,1.0,156.0,178400.0,Service,Yes,No,,Luxury Coupe
CusID_04244,46.0,Male,Los Angeles,Married,6.0,158.0,134300.0,Service,Yes,No,Petrol,Sports Sedan
CusID_04245,36.0,Female,Sydney,Married,3.0,142.0,41700.0,Service,Yes,Yes,Hybrid,Utility vehicle
CusID_04246,32.0,Female,Los Angeles,Single,1.0,141.0,159700.0,Service,Yes,No,Petrol,Convertible
CusID_04247,27.0,Female,Kolkata,Divorced,4.0,162.0,83160.0,Business,Yes,Yes,Diesel,Utility Vehicle
CusID_04248,31.0,Female,Chennai,Married,3.0,144.0,127380.0,Business,Yes,No,Diesel,Sports Sedan
CusID_04249,31.0,Female,Vancouver,Divorced,4.0,141.0,136340.0,Business,No,No,Petrol,Utility Vehicle
CusID_04250,37.0,Female,Vancouver,Married,6.0,159.0,69200.0,Business,Yes,Yes,Petrol,Sports Sedan
CusID_04251,20.0,Female,Barcelona,Single,1.0,138.0,6900.0,Service,Yes,Yes,Hybrid,Compact Utility Vehicle
CusID_04252,43.0,Female,Kuala Lampur,Divorced,3.0,162.0,95790.0,Business,Yes,No,Petrol,Sedan
CusID_04253,27.0,Male,Berlin,Divorced,4.0,161.0,100110.0,Business,Yes,No,Diesel,Sports Utility Vehicle
CusID_04254,23.0,Female,Mumbai,Divorced,3.0,160.0,66700.0,Service,Yes,No,Petrol,Utility Vehicle
CusID_04255,20.0,Female,London,Single,1.0,153.0,2400.0,Service,Yes,Yes,Diesel,Compact Utility Vehicle
CusID_04256,16.0,,London,Single,1.0,153.0,8300.0,Student,Yes,Yes,Petrol,Hatchback
CusID_04257,34.0,Not_Specified,Berlin,Divorced,3.0,142.0,53400.0,Business,Yes,Yes,Diesel,Sports Utility Vehicle
CusID_04258,27.0,Female,Kolkata,Married,4.0,155.0,68400.0,Service,Yes,No,Diesel,Utility vehicle
CusID_04259,34.0,Male,Paris,Married,5.0,130.0,87370.0,Business,No,Yes,Petrol,Sports Utility Vehicle
CusID_04260,24.0,Male,Florence,Married,3.0,175.0,161830.0,Business,Yes,No,Petrol,Sports Coupe
CusID_04261,35.0,Female,New York City,Married,3.0,160.0,126400.0,Service,Yes,No,Hybrid,Sports Utility Vehicle
CusID_04262,53.0,Female,Toronto,Divorced,2.0,156.0,81800.0,Undisclosed,Yes,Yes,Diesel,Luxury Coupe
CusID_04263,21.0,Male,Shinjuku,Divorced,2.0,166.0,40170.0,Business,Yes,Yes,Diesel,Crossover
CusID_04264,23.0,Male,Shinjuku,Divorced,4.0,144.0,89700.0,Business,Yes,Yes,Petrol,Sedan
CusID_04265,36.0,Male,Kolkata,Divorced,2.0,160.0,369400.0,Undisclosed,Yes,Yes,Petrol,Luxury Coupe
CusID_04266,21.0,Male,Barcelona,Married,3.0,142.0,50700.0,Service,Yes,No,Petrol,Sedan
CusID_04267,34.0,Female,Budapest,Married,3.0,146.0,130180.0,Business,Yes,No,Diesel,Sports Sedan
CusID_04268,30.0,Male,Mumbai,Married,3.0,179.0,144360.0,Business,Yes,No,Petrol,Sports Coupe
CusID_04269,38.0,Female,Perth,Married,6.0,135.0,94170.0,Business,Yes,No,Petrol,Sports Sedan
CusID_04270,58.0,Female,Shinjuku,Divorced,3.0,148.0,131600.0,Service,Yes,No,Petrol,Station Wagon
CusID_04271,56.0,Male,Kolkata,Divorced,2.0,140.0,94710.0,Business,Yes,No,Diesel,Crossover
CusID_04272,38.0,Male,Mumbai,Divorced,2.0,154.0,171500.0,Undisclosed,Yes,Yes,Petrol,Luxury Coupe
CusID_04273,35.0,Female,Kolkata,Married,5.0,149.0,157550.0,Business,Yes,No,Diesel,Sports Utility Vehicle
CusID_04274,31.0,Male,Berlin,Divorced,3.0,173.0,94100.0,Service,Yes,No,Hybrid,Utility Vehicle
CusID_04275,25.0,Female,Sydney,Single,1.0,147.0,15900.0,Student,Yes,Yes,Hybrid,Sedan
CusID_04276,35.0,Male,Delhi,Married,2.0,173.0,147750.0,Business,Yes,No,Diesel,Sports Sedan
CusID_04277,21.0,Female,Kolkata,Married,5.0,145.0,61620.0,Business,Yes,Yes,Diesel,Sports Sedan
CusID_04278,54.0,Female,San Francisco,Divorced,3.0,146.0,97400.0,Undisclosed,Yes,Yes,Diesel,Sports Sedan
CusID_04279,19.0,Male,Shinjuku,Single,1.0,166.0,2800.0,Service,Yes,,Hybrid,Hatchback
CusID_04280,31.0,Male,New York City,Divorced,2.0,180.0,83700.0,Service,Yes,No,Petrol,Sedan
CusID_04281,23.0,Male,Kuala Lampur,Married,2.0,160.0,14900.0,Service,Yes,Yes,Petrol,Compact Utility Vehicle
CusID_04282,21.0,Female,Sydney,Married,4.0,151.0,149740.0,Business,Yes,No,Diesel,Sports Sedan
CusID_04283,25.0,Female,Kuala Lampur,Single,1.0,158.0,15200.0,Student,Yes,Yes,EV,Sedan
CusID_04284,21.0,Not_Specified,San Francisco,Married,4.0,140.0,85110.0,Business,Yes,Yes,Diesel,Utility Vehicle
CusID_04285,35.0,Male,Taipei,Divorced,2.0,168.0,110400.0,Business,Yes,No,Diesel,Sportscar
CusID_04286,36.0,Male,Sydney,Married,3.0,146.0,158540.0,Business,Yes,No,Diesel,Sports Sedan
CusID_04287,54.0,Female,Vancouver,Divorced,2.0,,31580.0,Business,Yes,Yes,Diesel,Coupe
CusID_04288,30.0,Not_Specified,Kolkata,Divorced,2.0,140.0,34590.0,Business,Yes,Yes,Petrol,Crossover
CusID_04289,15.0,Not_Specified,Perth,Single,1.0,156.0,3200.0,Service,Yes,Yes,Diesel,Hatchback
CusID_04290,37.0,Female,Sydney,Married,2.0,146.0,44350.0,Business,Yes,Yes,Petrol,Utility Vehicle
CusID_04291,23.0,Female,Perth,Divorced,4.0,148.0,35590.0,Business,Yes,Yes,Petrol,Sedan
CusID_04292,33.0,Male,Kolkata,Married,4.0,144.0,83700.0,Service,,No,Diesel,Pickup-Truck
CusID_04293,43.0,Male,Chennai,Divorced,2.0,150.0,135050.0,Business,Yes,No,Diesel,Sportscar
CusID_04294,35.0,Not_Specified,Munich,Married,6.0,151.0,96200.0,Business,Yes,No,Petrol,Crossover
CusID_04295,15.0,Not_Specified,Barcelona,Single,1.0,160.0,3700.0,Student,Yes,Yes,EV,Hatchback
CusID_04296,20.0,Not_Specified,Vienna,Single,1.0,145.0,2700.0,Service,Yes,Yes,Hybrid,Hatchback
CusID_04297,17.0,Male,Barcelona,Single,1.0,146.0,3600.0,Student,Yes,Yes,EV,Hatchback
CusID_04298,35.0,Not_Specified,Kuala Lampur,Single,1.0,153.0,78370.0,Business,Yes,Yes,Diesel,Sports Utility Vehicle
CusID_04299,60.0,Male,London,Married,5.0,179.0,69200.0,Service,Yes,No,Hybrid,Crossover
CusID_04300,18.0,Male,Los Angeles,Single,1.0,173.0,2700.0,Student,Yes,Yes,Hybrid,Compact Utility Vehicle
CusID_04301,45.0,Male,Perth,Single,1.0,147.0,68510.0,Business,Yes,Yes,Diesel,Sportscar
CusID_04302,52.0,Female,San Francisco,Divorced,2.0,159.0,69960.0,Business,Yes,Yes,Diesel,Coupe
CusID_04303,29.0,Female,Perth,Single,1.0,139.0,11200.0,Student,Yes,Yes,Petrol,Sedan
CusID_04304,60.0,Female,Kolkata,Divorced,4.0,163.0,145800.0,Service,Yes,No,Petrol,Station Wagon
CusID_04305,22.0,Female,Budapest,Married,3.0,139.0,142300.0,Service,Yes,No,Hybrid,Sports Utility Vehicle
CusID_04306,38.0,Female,London,Married,5.0,144.0,125490.0,Business,Yes,No,Petrol,Luxury Sedan
CusID_04307,23.0,Female,Los Angeles,Married,4.0,154.0,14800.0,Service,Yes,Yes,Hybrid,Hatchback
CusID_04308,47.0,Male,Mumbai,Divorced,2.0,154.0,92440.0,Business,Yes,No,Diesel,Crossover
CusID_04309,32.0,Not_Specified,Chennai,Married,5.0,140.0,101660.0,Business,Yes,No,Diesel,Minivan
CusID_04310,28.0,Male,Shinjuku,Divorced,3.0,147.0,147600.0,Service,Yes,No,Diesel,Sports Utility Vehicle
CusID_04311,28.0,Female,Kolkata,Single,1.0,152.0,15200.0,Student,Yes,Yes,Petrol,Sedan
CusID_04312,21.0,Female,Kuala Lampur,Single,1.0,,12000.0,Student,Yes,Yes,Hybrid,Sedan
CusID_04313,24.0,Male,Delhi,Married,6.0,160.0,150700.0,Service,Yes,No,Petrol,Sports Sedan
CusID_04314,28.0,Not_Specified,Florence,Married,4.0,142.0,146810.0,Business,Yes,No,Diesel,Luxury Sedan
CusID_04315,16.0,Male,Kolkata,Single,1.0,155.0,7300.0,Student,Yes,Yes,Petrol,Hatchback
CusID_04316,26.0,Not_Specified,Munich,Single,1.0,141.0,14000.0,Student,Yes,Yes,Hybrid,Compact Utility Vehicle
CusID_04317,29.0,Female,Vancouver,Divorced,3.0,156.0,143620.0,Business,Yes,No,Diesel,Sports Utility Vehicle
CusID_04318,28.0,Male,Chennai,Married,2.0,146.0,41810.0,Business,Yes,Yes,Diesel,Utility Vehicle
CusID_04319,30.0,Female,Vienna,Married,3.0,148.0,75740.0,Business,Yes,Yes,Diesel,Compact Utility Vehicle
CusID_04320,25.0,Male,Kolkata,Married,2.0,144.0,,Service,No,No,Diesel,Utility Vehicle
CusID_04321,25.0,Female,,Divorced,2.0,135.0,123800.0,Service,Yes,No,Petrol,Sports Coupe
CusID_04322,33.0,Female,Munich,Married,4.0,154.0,105310.0,Business,Yes,No,Petrol,Crossover
CusID_04323,24.0,Female,Los Angeles,Divorced,2.0,138.0,69670.0,Business,,Yes,Petrol,Coupe
CusID_04324,31.0,Male,Los Angeles,Married,6.0,163.0,156200.0,,Yes,No,Diesel,Sports Utility Vehicle
CusID_04325,26.0,Male,Perth,Married,6.0,158.0,36850.0,Business,Yes,Yes,Petrol,Sedan
CusID_04326,59.0,Female,San Francisco,Divorced,4.0,132.0,116100.0,Business,No,No,Diesel,Utility Vehicle
